tekitou_In1,,red
tekitou_Bias,,green
tekitou_Gain,,red
tekitou_Gain1,,green
tekitou_Gain2,,green
tekitou_MathFunction,,green
tekitou_Product,,red
tekitou_Saturation,,red
tekitou_Sum,,green
tekitou_UnitDelay,,green
tekitou_Out1,,red
