dus_In1,,green
dus_Bias,,green
dus_Gain,,<not present>
dus_Gain1,,green
dus_Gain3,,<not present>
dus_MathFunction1,,<not present>
dus_Product,,<not present>
dus_Saturation,,<not present>
dus_Subsystem,,green
dus_Subsystem_In1,,green
dus_Subsystem_Gain2,,green
dus_Subsystem_MathFunction,,green
dus_Subsystem_Sum,,green
dus_Subsystem_UnitDelay,,green
dus_Subsystem_Out1,,<not present>
dus_Sum1,,<not present>
dus_UnitDelay1,,<not present>
dus_Out1,,<not present>
sottiitteru
