tank2_In1,,green
tank2_Add,,green
tank2_Add1,,red
tank2_Add2,,<not present>
tank2_Demux,,<not present>
tank2_Demux1,,green
tank2_DotProduct,,<not present>
tank2_Gain,,green
tank2_Gain1,,green
tank2_Gain2,,green
tank2_Gain3,,green
tank2_Gain4,,red
tank2_Mux,,red
tank2_Saturation,,green
tank2_Sqrt,,green
tank2_UnitDelay2,,green
tank2_Out1,,<not present>
